published,impact,av-attack-vector,av-attack-complexity,av-privileges-required,av-user-interaction,av-scope,av-confidentiality,av-integrity,av-availability
1999-12-13T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-13T05:00:00.000,10.0,N,H,Null,Null,Null,C,C,C
1999-12-14T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
1999-12-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-14T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
1999-12-15T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-15T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-15T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-16T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-16T05:00:00.000,6.9,N,L,Null,Null,Null,N,N,C
1999-12-16T05:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
1999-12-16T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-16T05:00:00.000,2.9,N,H,Null,Null,Null,N,P,N
1999-12-16T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-20T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-20T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-21T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-21T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-21T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-21T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-21T05:00:00.000,4.9,N,L,Null,Null,Null,P,P,N
1999-12-21T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-21T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-22T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-22T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-22T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-22T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-22T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-22T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-22T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-22T05:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
1999-12-22T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-23T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-23T05:00:00.000,2.9,N,H,Null,Null,Null,P,N,N
1999-12-23T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-23T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-24T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
1999-12-25T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-25T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-25T05:00:00.000,4.9,L,H,Null,Null,Null,P,P,N
1999-12-26T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
1999-12-26T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-27T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-27T05:00:00.000,10.0,L,H,Null,Null,Null,C,C,C
1999-12-27T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
1999-12-27T05:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
1999-12-27T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-28T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-28T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-28T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
1999-12-28T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
1999-12-28T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-29T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-29T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-29T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-29T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-29T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-30T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-30T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-30T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-30T05:00:00.000,2.9,L,L,Null,Null,Null,N,P,N
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,2.9,L,H,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,N,H,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,N,P,N
1999-12-31T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,4.9,N,L,Null,Null,Null,P,P,N
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,6.4,N,H,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,4.9,L,L,Null,Null,Null,P,P,N
1999-12-31T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-31T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-31T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-31T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-31T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-31T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,N,P,N
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,4.9,N,L,Null,Null,Null,P,P,N
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,N,P,N
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-31T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-31T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-31T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-31T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
1999-12-31T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-31T05:00:00.000,2.9,N,M,Null,Null,Null,P,N,N
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
1999-12-31T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
1999-12-31T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-01-01T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-01-01T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2000-01-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-01-02T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-01-02T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-01-02T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-01-04T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-01-04T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-01-04T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-01-04T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-01-04T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-01-04T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-01-04T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-01-04T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-01-04T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-01-04T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-01-04T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-01-04T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-01-04T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-01-05T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-01-05T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-01-06T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-01-06T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-01-06T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-01-07T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-01-08T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-01-08T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-01-10T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-01-10T05:00:00.000,2.9,L,L,Null,Null,Null,N,P,N
2000-01-10T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-01-11T05:00:00.000,4.9,N,L,Null,Null,Null,P,P,N
2000-01-11T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2000-01-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-01-11T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-01-12T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-01-12T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-01-12T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-01-12T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-01-13T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-01-13T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-01-17T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-01-17T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-01-17T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-01-17T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-01-17T05:00:00.000,4.9,L,L,Null,Null,Null,N,P,P
2000-01-18T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-01-18T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-01-18T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-01-18T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-01-19T05:00:00.000,10.0,L,H,Null,Null,Null,C,C,C
2000-01-20T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2000-01-20T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-01-21T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-01-21T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-01-21T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-01-24T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-01-26T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-01-26T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-01-26T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-01-26T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-01-27T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-01-27T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-01-27T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-01-29T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-01-29T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-01-30T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-01-31T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-01-31T05:00:00.000,2.9,N,H,Null,Null,Null,P,N,N
2000-02-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-01T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-02-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-01T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-02-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-01T05:00:00.000,4.9,L,L,Null,Null,Null,P,P,N
2000-02-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-01T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-02-01T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-02-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-01T05:00:00.000,10.0,L,H,Null,Null,Null,C,C,C
2000-02-01T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-02-01T05:00:00.000,2.9,N,M,Null,Null,Null,N,P,N
2000-02-02T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-02-02T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-02-02T05:00:00.000,6.4,N,H,Null,Null,Null,P,P,P
2000-02-03T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-02-03T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2000-02-03T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-03T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-03T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-02-04T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2000-02-04T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-02-04T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2000-02-05T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-06T05:00:00.000,4.9,L,L,Null,Null,Null,P,P,N
2000-02-07T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-07T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-02-08T05:00:00.000,2.9,L,L,Null,Null,Null,N,P,N
2000-02-08T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-08T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-02-08T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-02-10T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-02-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-02-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-02-11T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-02-12T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-14T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-02-15T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2000-02-15T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-02-15T05:00:00.000,2.9,L,H,Null,Null,Null,N,P,N
2000-02-16T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-02-16T05:00:00.000,2.9,L,H,Null,Null,Null,N,P,N
2000-02-16T05:00:00.000,6.4,N,H,Null,Null,Null,P,P,P
2000-02-16T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-17T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-18T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-02-18T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-18T05:00:00.000,6.4,N,H,Null,Null,Null,P,P,P
2000-02-20T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-02-21T05:00:00.000,10.0,N,H,Null,Null,Null,C,C,C
2000-02-21T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-02-21T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-02-21T05:00:00.000,2.9,L,H,Null,Null,Null,N,P,N
2000-02-23T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-02-23T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-02-23T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-02-23T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-02-24T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-02-24T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-02-24T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-02-24T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-02-24T05:00:00.000,6.4,N,H,Null,Null,Null,P,P,P
2000-02-24T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-02-25T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-02-26T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-02-27T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-27T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-27T05:00:00.000,10.0,N,H,Null,Null,Null,C,C,C
2000-02-28T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-28T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-02-28T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-02-28T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-02-28T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-02-28T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-02-29T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-02-29T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-02-29T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-02-29T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-03-01T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-03-01T05:00:00.000,6.4,N,H,Null,Null,Null,P,P,P
2000-03-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-03-02T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-03-02T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-03-02T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-03-02T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-03-03T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-03-03T05:00:00.000,4.9,N,L,Null,Null,Null,N,P,P
2000-03-04T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-03-05T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-03-05T05:00:00.000,10.0,L,H,Null,Null,Null,C,C,C
2000-03-06T05:00:00.000,6.4,N,H,Null,Null,Null,P,P,P
2000-03-07T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-03-08T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-03-08T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-03-09T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-03-09T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-03-09T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2000-03-10T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-03-10T05:00:00.000,6.4,N,H,Null,Null,Null,P,P,P
2000-03-10T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-03-11T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-03-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-03-11T05:00:00.000,4.9,N,L,Null,Null,Null,P,P,N
2000-03-13T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-03-14T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-03-14T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-03-15T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-03-15T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-03-15T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-03-15T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-03-16T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-03-17T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-03-17T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-03-17T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-03-20T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-03-20T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-03-21T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-03-21T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-03-22T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-03-22T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-03-23T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2000-03-25T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-03-25T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-03-26T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2000-03-27T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-03-27T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-03-27T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-03-29T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-03-30T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-03-30T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2000-03-30T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-03-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-03-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-03-31T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-03-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
